,Order ID,Product,Quantity Ordered,Price Each,Order Date
58,71674,Grilled Salmon,1,22,2018-01-02 13:17:00
59,71675,Yellow Curry,1,12,2018-01-02 13:42:00
60,71676,Won Ton Soup,1,12,2018-01-02 13:31:00
61,71677,Thai Fried Rice,1,12,2018-01-02 13:47:00
62,71678,Sticky Rice with Mango,1,6,2018-01-02 13:07:00
63,71679,MyThai Salad,1,12,2018-01-02 14:32:00
64,71680,Tom Yum Gai,1,12,2018-01-02 14:03:00
65,71681,Thai Fried Rice,1,12,2018-01-02 14:12:00
66,71682,Waterfall Mushroom and Tofu,1,12,2018-01-02 14:52:00
67,71683,Tom Yum Goong,1,15,2018-01-02 14:09:00
68,71684,Thai Beef Noodle Soup,1,12,2018-01-02 14:20:00
69,71685,Grilled Salmon,1,22,2018-01-02 14:50:00
70,71686,Red Curry,1,12,2018-01-02 14:44:00
71,71687,Sticky Rice with Mango,1,6,2018-01-02 14:01:00
72,71688,Waterfall Mushroom and Tofu,1,12,2018-01-02 14:17:00
73,71689,Pra Ram,1,12,2018-01-02 14:19:00
74,71690,Yum Woonsen,1,13,2018-01-02 14:59:00
75,71691,Thai Streetfood Noodle,1,12,2018-01-02 14:24:00
76,71692,Thai Beef Noodle Soup,1,12,2018-01-02 14:35:00
77,71693,Sticky Rice with Mango,1,6,2018-01-02 14:47:00
78,71693,Pad Ma Keur,1,12,2018-01-02 14:47:00
79,71694,Nam Kao Tod,1,12,2018-01-02 14:21:00
80,71695,Larb Gai,1,12,2018-01-02 14:28:00
81,71696,Sticky Rice with Mango,1,6,2018-01-02 14:54:00
82,71696,Thai Beef Noodle Soup,1,12,2018-01-02 14:54:00
83,71697,Sticky Rice with Mango,1,6,2018-01-02 14:21:00
84,71698,Tom Yum Goong,1,15,2018-01-02 14:05:00
85,71699,Pad See Ew,1,12,2018-01-02 14:39:00
86,71700,Pad Gra Tiem,1,15,2018-01-02 17:45:00
87,71701,Pad See Ew,1,12,2018-01-02 17:17:00
88,71702,Sticky Rice with Mango,1,6,2018-01-02 17:08:00
89,71703,Pumpkin Curry,1,15,2018-01-02 17:46:00
90,71704,Basil Fried Rice,1,12,2018-01-02 17:01:00
91,71705,Thai Fried Rice,1,12,2018-01-02 17:54:00
92,71706,Chicken Satay,1,10,2018-01-02 17:31:00
93,71707,Yellow Curry,1,12,2018-01-02 17:32:00
94,71708,Pad Thai,1,12,2018-01-02 17:42:00
95,71709,Yellow Curry,1,12,2018-01-02 17:12:00
96,71710,Pad Thai,1,12,2018-01-02 17:31:00
97,71711,Won Ton Soup,1,12,2018-01-02 17:45:00
98,71712,Sriracha Wings,9,10,2018-01-02 17:50:00
99,71713,Pad Gra Tiem,1,15,2018-01-02 17:56:00
100,71714,Grilled Salmon,1,22,2018-01-02 17:04:00
101,71715,Som Tum,1,12,2018-01-02 17:59:00
102,71716,Thai Beef Noodle Soup,1,12,2018-01-02 17:56:00
103,71717,Green Curry,1,12,2018-01-02 17:17:00
104,71718,Yum Nua,2,12,2018-01-02 17:36:00
105,71719,Nam Kao Tod,1,12,2018-01-02 17:06:00
106,71720,Yellow Curry,1,12,2018-01-02 17:34:00
107,71721,Tom Yum Gai,1,12,2018-01-02 18:58:00
108,71722,Pumpkin Curry,1,15,2018-01-02 18:33:00
109,71723,Thai Fried Rice,2,12,2018-01-02 18:30:00
110,71724,Som Tum,2,12,2018-01-02 18:42:00
111,71725,Yum Nua,1,12,2018-01-02 18:03:00
112,71726,Yum Nua,1,12,2018-01-02 18:17:00
113,71727,Sticky Rice with Mango,1,6,2018-01-02 18:45:00
114,71728,Thai Beef Noodle Soup,1,12,2018-01-02 18:49:00
115,71729,Thai Streetfood Noodle,1,12,2018-01-02 18:54:00
116,71730,Yellow Curry,1,12,2018-01-02 18:25:00
117,71731,Thai Beef Noodle Soup,2,12,2018-01-02 18:47:00
118,71732,Yum Nua,1,12,2018-01-02 18:59:00
119,71733,Thai Streetfood Noodle,1,12,2018-01-02 18:08:00
120,71734,Red Curry,1,12,2018-01-02 18:34:00
121,71735,Pad See Ew,1,12,2018-01-02 18:40:00
122,71736,Pad Gra Tiem,1,15,2018-01-02 18:35:00
123,71737,Yellow Curry,2,12,2018-01-02 18:35:00
124,71738,Basil Fried Rice,1,12,2018-01-02 18:16:00
125,71739,Yellow Curry,1,12,2018-01-02 18:26:00
126,71740,Green Curry,1,12,2018-01-02 18:03:00
127,71741,MyThai Salad,1,12,2018-01-02 18:27:00
128,71742,Grilled Salmon,1,22,2018-01-02 18:44:00
129,71743,Pumpkin Curry,1,15,2018-01-02 18:59:00
130,71744,Chicken Satay,1,10,2018-01-02 18:23:00
131,71745,Basil Fried Rice,1,12,2018-01-02 18:06:00
132,71746,Thai Fried Rice,1,12,2018-01-02 18:28:00
133,71747,Basil Fried Rice,1,12,2018-01-02 18:06:00
134,71748,Grilled Salmon,1,22,2018-01-02 18:25:00
135,71749,Pumpkin Curry,1,15,2018-01-02 18:22:00
136,71750,Vegan Fresh Rolls,2,10,2018-01-02 19:27:00
137,71750,Sticky Rice with Mango,1,6,2018-01-02 19:27:00
138,71751,Basil Fried Rice,2,12,2018-01-02 19:40:00
139,71752,Yellow Curry,1,12,2018-01-02 19:57:00
140,71753,Won Ton Soup,1,12,2018-01-02 19:56:00
141,71754,Pad Gra Tiem,1,15,2018-01-02 19:13:00
142,71755,Pad See Ew,1,12,2018-01-02 19:26:00
143,71756,Red Curry,1,12,2018-01-02 19:25:00
144,71757,MyThai Salad,1,12,2018-01-02 19:45:00
145,71758,Grilled Salmon,1,22,2018-01-02 19:02:00
146,71759,Yellow Curry,1,12,2018-01-02 19:13:00
147,71760,Red Curry,1,12,2018-01-02 19:17:00
148,71761,Pad Gra Prow,1,15,2018-01-02 19:28:00
149,71762,Red Curry,1,12,2018-01-02 19:29:00
150,71763,Vegan Fresh Rolls,1,10,2018-01-02 19:35:00
151,71764,Thai Fried Rice,1,12,2018-01-02 19:48:00
152,71765,Pad Char,1,15,2018-01-02 19:35:00
153,71766,Grilled Salmon,1,22,2018-01-02 19:02:00
154,71767,Won Ton Soup,1,12,2018-01-02 19:41:00
155,71768,Green Curry,1,12,2018-01-02 19:06:00
156,71769,Sticky Rice with Mango,1,6,2018-01-02 19:21:00
157,71769,Sticky Rice with Mango,1,6,2018-01-02 19:21:00
158,71770,Thai Streetfood Noodle,1,12,2018-01-02 19:35:00
159,71771,Pad See Ew,1,12,2018-01-02 19:53:00
160,71772,Sriracha Wings,1,10,2018-01-02 19:16:00
161,71773,Pad Kee Mao,1,12,2018-01-02 19:09:00
162,71774,Basil Fried Rice,1,12,2018-01-02 19:45:00
163,71775,Yellow Curry,1,12,2018-01-02 19:09:00
164,71776,Pad Ka Nar,1,12,2018-01-02 19:31:00
165,71777,Thai Beef Noodle Soup,1,12,2018-01-02 19:09:00
166,71778,Chicken Satay,1,10,2018-01-02 19:40:00
167,71779,Won Ton Soup,1,12,2018-01-02 20:57:00
168,71780,MyThai Salad,1,12,2018-01-02 20:40:00
169,71781,Pad Ma Keur,1,12,2018-01-02 20:37:00
170,71782,Pad Kee Mao,1,12,2018-01-02 20:02:00
171,71783,Pra Ram,1,12,2018-01-02 20:47:00
172,71784,Larb Gai,1,12,2018-01-02 20:24:00
173,71785,Won Ton Soup,1,12,2018-01-02 20:39:00
174,71786,Pad Char,1,15,2018-01-02 20:44:00
175,71787,Sticky Rice with Mango,1,6,2018-01-02 20:51:00
176,71787,Pad Thai,1,12,2018-01-02 20:51:00
177,71788,Green Curry,1,12,2018-01-02 20:24:00
178,71789,Pad Char,1,15,2018-01-02 20:59:00
179,71790,Sticky Rice with Mango,1,6,2018-01-02 20:33:00
180,71790,Yellow Curry,1,12,2018-01-02 20:33:00
181,71791,Sticky Rice with Mango,1,6,2018-01-02 20:29:00
182,71791,Thai Beef Noodle Soup,1,12,2018-01-02 20:29:00
183,71792,Pad See Ew,1,12,2018-01-02 20:13:00
184,71793,Sticky Rice with Mango,1,6,2018-01-02 20:00:00
185,71793,Red Curry,1,12,2018-01-02 20:00:00
186,71794,Thai Streetfood Noodle,1,12,2018-01-02 20:11:00
187,71795,Pad Kee Mao,2,12,2018-01-02 20:46:00
188,71796,Red Curry,1,12,2018-01-02 20:37:00
189,71797,Yellow Curry,1,12,2018-01-02 20:51:00
190,71798,Pad Thai,1,12,2018-01-02 20:04:00
191,71799,Yum Woonsen,1,13,2018-01-02 20:13:00
192,71800,Pad Gra Tiem,1,15,2018-01-03 11:52:00
193,71801,Red Curry,1,12,2018-01-03 11:49:00
194,71802,Yellow Curry,1,12,2018-01-03 11:17:00
195,71803,Thai Streetfood Noodle,1,12,2018-01-03 11:30:00
196,71804,Pra Ram,1,12,2018-01-03 11:26:00
197,71805,Pad Ma Keur,1,12,2018-01-03 11:00:00
198,71806,Pad Ka Nar,1,12,2018-01-03 11:48:00
199,71807,Sticky Rice with Mango,1,6,2018-01-03 11:50:00
200,71808,Sriracha Wings,1,10,2018-01-03 11:56:00
201,71809,Sriracha Wings,1,10,2018-01-03 11:36:00
202,71810,Tom Yum Gai,1,12,2018-01-03 11:26:00
203,71811,Tom Yum Goong,1,15,2018-01-03 11:11:00
204,71812,Pad Thai,1,12,2018-01-03 11:01:00
205,71813,Pad Ma Keur,1,12,2018-01-03 11:55:00
206,71814,Grilled Salmon,1,22,2018-01-03 11:06:00
207,71815,Sticky Rice with Mango,1,6,2018-01-03 12:58:00
208,71815,Green Curry,1,12,2018-01-03 12:58:00
209,71816,Pad Prig Khing,1,12,2018-01-03 12:36:00
210,71817,Pad Thai,1,12,2018-01-03 12:59:00
211,71818,Grilled Salmon,1,22,2018-01-03 12:20:00
212,71819,Sriracha Wings,1,10,2018-01-03 12:39:00
213,71820,Pad Thai,2,12,2018-01-03 12:15:00
214,71821,Sticky Rice with Mango,1,6,2018-01-03 12:51:00
215,71821,Larb Gai,1,12,2018-01-03 12:51:00
216,71822,Tom Kha Gai,2,12,2018-01-03 12:51:00
217,71823,Thai Streetfood Noodle,1,12,2018-01-03 12:19:00
218,71824,Yellow Curry,1,12,2018-01-03 12:34:00
219,71825,Pumpkin Curry,1,15,2018-01-03 12:13:00
220,71826,Yellow Curry,1,12,2018-01-03 12:20:00
221,71827,Pad Thai,1,12,2018-01-03 12:15:00
222,71828,Vegan Fresh Rolls,1,10,2018-01-03 12:57:00
223,71829,Pad Ka Nar,1,12,2018-01-03 12:13:00
224,71830,Thai Fried Rice,1,12,2018-01-03 12:18:00
225,71831,Sriracha Wings,1,10,2018-01-03 12:11:00
226,71832,Red Curry,1,12,2018-01-03 13:40:00
227,71833,Won Ton Soup,1,12,2018-01-03 13:48:00
228,71834,Vegan Fresh Rolls,1,10,2018-01-03 13:25:00
229,71835,Basil Fried Rice,1,12,2018-01-03 13:08:00
230,71836,Pad Pak,1,12,2018-01-03 13:54:00
231,71837,Yellow Curry,1,12,2018-01-03 13:16:00
232,71838,Vegan Fresh Rolls,1,10,2018-01-03 13:59:00
233,71839,Pad Kee Mao,1,12,2018-01-03 13:30:00
234,71840,Vegan Fresh Rolls,2,10,2018-01-03 13:09:00
235,71841,Basil Fried Rice,1,12,2018-01-03 13:49:00
236,71842,Pad Kee Mao,1,12,2018-01-03 13:14:00
237,71843,Pad Ka Nar,1,12,2018-01-03 13:45:00
238,71844,Pad Kee Mao,1,12,2018-01-03 13:20:00
239,71845,Tom Kha Gai,1,12,2018-01-03 13:18:00
240,71846,Chicken Satay,1,10,2018-01-03 13:17:00
241,71846,Pumpkin Curry,1,15,2018-01-03 13:17:00
242,71847,Thai Streetfood Noodle,1,12,2018-01-03 13:16:00
243,71848,Chicken Satay,1,10,2018-01-03 13:41:00
244,71849,Yum Woonsen,1,13,2018-01-03 13:17:00
245,71850,Red Curry,1,12,2018-01-03 14:58:00
246,71851,Tom Yum Gai,1,12,2018-01-03 14:38:00
247,71852,Sticky Rice with Mango,1,6,2018-01-03 14:02:00
248,71852,Yum Woonsen,1,13,2018-01-03 14:02:00
249,71853,Waterfall Mushroom and Tofu,1,12,2018-01-03 14:34:00
250,71854,Thai Fried Rice,1,12,2018-01-03 14:10:00
251,71855,Green Curry,1,12,2018-01-03 14:38:00
252,71856,Chicken Satay,1,10,2018-01-03 14:24:00
253,71857,Som Tum,1,12,2018-01-03 14:28:00
254,71858,Thai Beef Noodle Soup,1,12,2018-01-03 14:20:00
255,71859,MyThai Salad,1,12,2018-01-03 14:21:00
256,71860,Waterfall Mushroom and Tofu,1,12,2018-01-03 14:08:00
257,71861,Pad Gra Tiem,1,15,2018-01-03 14:01:00
258,71862,Thai Beef Noodle Soup,1,12,2018-01-03 14:43:00
259,71863,Sticky Rice with Mango,1,6,2018-01-03 14:26:00
260,71863,Pad Char,1,15,2018-01-03 14:26:00
261,71864,Chicken Satay,1,10,2018-01-03 14:17:00
262,71865,Thai Beef Noodle Soup,1,12,2018-01-03 17:50:00
263,71866,Som Tum,1,12,2018-01-03 17:03:00
264,71867,Pumpkin Curry,1,15,2018-01-03 17:26:00
265,71868,Pad Gra Prow,1,15,2018-01-03 17:36:00
266,71869,Green Curry,1,12,2018-01-03 17:47:00
267,71870,Nam Kao Tod,1,12,2018-01-03 17:03:00
268,71871,Pumpkin Curry,8,15,2018-01-03 17:10:00
269,71872,Won Ton Soup,1,12,2018-01-03 17:35:00
270,71873,Larb Gai,1,12,2018-01-03 17:36:00
271,71874,Pad Gra Prow,1,15,2018-01-03 17:43:00
272,71875,MyThai Salad,1,12,2018-01-03 17:14:00
273,71876,Grilled Salmon,2,22,2018-01-03 17:13:00
274,71877,Pumpkin Curry,1,15,2018-01-03 17:21:00
275,71878,Pad Prig Khing,1,12,2018-01-03 17:12:00
276,71879,Sticky Rice with Mango,1,6,2018-01-03 17:01:00
277,71880,Yellow Curry,1,12,2018-01-03 17:52:00
278,71881,Chicken Satay,1,10,2018-01-03 17:25:00
279,71882,Som Tum,1,12,2018-01-03 17:24:00
280,71883,Thai Beef Noodle Soup,1,12,2018-01-03 17:31:00
281,71884,Yum Nua,1,12,2018-01-03 17:38:00
282,71885,Nam Kao Tod,1,12,2018-01-03 18:46:00
283,71886,Thai Fried Rice,1,12,2018-01-03 18:41:00
284,71887,Pad Ma Keur,1,12,2018-01-03 18:06:00
285,71888,Red Curry,1,12,2018-01-03 18:42:00
286,71889,Red Curry,1,12,2018-01-03 18:42:00
287,71890,Tom Kha Gai,1,12,2018-01-03 18:28:00
288,71891,Pad Gra Prow,1,15,2018-01-03 18:22:00
289,71892,Thai Beef Noodle Soup,1,12,2018-01-03 18:09:00
290,71893,Thai Beef Noodle Soup,1,12,2018-01-03 18:25:00
291,71894,Pra Ram,1,12,2018-01-03 18:40:00
292,71895,Won Ton Soup,1,12,2018-01-03 18:24:00
293,71896,Thai Streetfood Noodle,1,12,2018-01-03 18:23:00
294,71897,Grilled Salmon,1,22,2018-01-03 18:55:00
295,71898,Pad Ma Keur,1,12,2018-01-03 18:13:00
296,71899,Pad See Ew,1,12,2018-01-03 18:44:00
297,71900,Red Curry,1,12,2018-01-03 18:28:00
298,71901,MyThai Salad,1,12,2018-01-03 18:24:00
299,71902,Pad Gra Tiem,1,15,2018-01-03 18:38:00
300,71903,Won Ton Soup,1,12,2018-01-03 18:13:00
301,71904,Vegan Fresh Rolls,1,10,2018-01-03 18:59:00
302,71905,Pad Gra Tiem,1,15,2018-01-03 18:58:00
303,71906,Thai Streetfood Noodle,1,12,2018-01-03 18:25:00
304,71907,Basil Fried Rice,1,12,2018-01-03 19:29:00
305,71908,Pad See Ew,1,12,2018-01-03 19:42:00
306,71909,Tom Yum Gai,1,12,2018-01-03 19:21:00
307,71910,Red Curry,1,12,2018-01-03 19:01:00
308,71911,MyThai Salad,1,12,2018-01-03 19:14:00
309,71912,Tom Kha Gai,1,12,2018-01-03 19:10:00
310,71913,Chicken Satay,1,10,2018-01-03 19:22:00
311,71914,MyThai Salad,1,12,2018-01-03 19:27:00
312,71915,Grilled Salmon,1,22,2018-01-03 19:33:00
313,71916,Won Ton Soup,1,12,2018-01-03 19:25:00
314,71917,Pad Prig Khing,1,12,2018-01-03 19:17:00
315,71918,Pad See Ew,1,12,2018-01-03 19:51:00
316,71919,Grilled Salmon,1,22,2018-01-03 19:24:00
317,71920,Thai Streetfood Noodle,1,12,2018-01-03 19:49:00
318,71921,Sticky Rice with Mango,1,6,2018-01-03 19:32:00
319,71922,Pad Kee Mao,1,12,2018-01-03 19:20:00
320,71923,Pad Char,1,15,2018-01-03 19:01:00
321,71924,Pad Gra Prow,1,15,2018-01-03 19:56:00
322,71925,Thai Beef Noodle Soup,1,12,2018-01-03 19:54:00
323,71926,Won Ton Soup,1,12,2018-01-03 19:38:00
324,71927,Sticky Rice with Mango,1,6,2018-01-03 19:02:00
325,71928,Pad Kee Mao,1,12,2018-01-03 19:52:00
326,71929,Pad Thai,1,12,2018-01-03 19:27:00
327,71930,Waterfall Mushroom and Tofu,1,12,2018-01-03 20:50:00
328,71931,Pad Char,1,15,2018-01-03 20:51:00
329,71932,Pad Thai,1,12,2018-01-03 20:44:00
330,71933,Pad Char,1,15,2018-01-03 20:37:00
331,71934,Pad Ma Keur,6,12,2018-01-03 20:04:00
332,71935,Yellow Curry,1,12,2018-01-03 20:03:00
333,71936,Thai Fried Rice,1,12,2018-01-03 20:56:00
334,71937,Thai Streetfood Noodle,1,12,2018-01-03 20:10:00
335,71938,Thai Beef Noodle Soup,1,12,2018-01-03 20:07:00
336,71939,Pad Ka Nar,1,12,2018-01-03 20:42:00
337,71940,Sriracha Wings,1,10,2018-01-03 20:10:00
338,71941,Grilled Salmon,1,22,2018-01-03 20:24:00
339,71942,Pad Kee Mao,1,12,2018-01-03 20:15:00
340,71943,Thai Fried Rice,1,12,2018-01-03 20:51:00
341,71944,Yellow Curry,1,12,2018-01-03 20:03:00
342,71945,Pra Ram,1,12,2018-01-03 20:32:00
343,71946,Yellow Curry,1,12,2018-01-03 20:42:00
344,71947,Thai Streetfood Noodle,1,12,2018-01-03 20:33:00
345,71948,Thai Beef Noodle Soup,1,12,2018-01-03 20:14:00
346,71949,Thai Streetfood Noodle,1,12,2018-01-03 20:42:00
347,71950,Tom Kha Gai,1,12,2018-01-03 20:10:00
348,71951,MyThai Salad,1,12,2018-01-03 20:15:00
349,71952,Pad Char,1,15,2018-01-04 11:22:00
350,71953,Green Curry,1,12,2018-01-04 11:08:00
351,71954,Pad See Ew,1,12,2018-01-04 11:52:00
352,71955,Thai Beef Noodle Soup,1,12,2018-01-04 11:46:00
353,71956,Thai Fried Rice,1,12,2018-01-04 11:08:00
354,71957,Pumpkin Curry,1,15,2018-01-04 11:03:00
355,71958,Pad Kee Mao,1,12,2018-01-04 11:55:00
356,71959,Pad Ka Nar,1,12,2018-01-04 11:57:00
357,71960,Red Curry,1,12,2018-01-04 11:00:00
358,71961,Grilled Salmon,1,22,2018-01-04 11:08:00
359,71962,Yellow Curry,1,12,2018-01-04 11:51:00
360,71963,Pad Kee Mao,1,12,2018-01-04 11:09:00
361,71964,Grilled Salmon,1,22,2018-01-04 11:35:00
362,71965,Yellow Curry,1,12,2018-01-04 11:00:00
363,71966,Pad Gra Tiem,2,15,2018-01-04 11:31:00
364,71967,Pad Ma Keur,1,12,2018-01-04 11:24:00
365,71968,Sticky Rice with Mango,1,6,2018-01-04 12:32:00
366,71968,MyThai Salad,1,12,2018-01-04 12:32:00
367,71969,Sticky Rice with Mango,1,6,2018-01-04 12:15:00
368,71970,Red Curry,1,12,2018-01-04 12:12:00
369,71971,Thai Streetfood Noodle,1,12,2018-01-04 12:04:00
370,71972,Tom Kha Gai,1,12,2018-01-04 12:29:00
371,71973,Red Curry,1,12,2018-01-04 12:31:00
372,71974,Pad Thai,1,12,2018-01-04 12:58:00
373,71975,Yum Nua,1,12,2018-01-04 12:00:00
374,71976,Red Curry,1,12,2018-01-04 12:17:00
375,71977,Pad See Ew,1,12,2018-01-04 12:42:00
376,71978,Sticky Rice with Mango,1,6,2018-01-04 12:21:00
377,71978,Som Tum,1,12,2018-01-04 12:21:00
378,71979,Som Tum,1,12,2018-01-04 12:01:00
379,71980,MyThai Salad,1,12,2018-01-04 12:17:00
380,71981,Pad Thai,1,12,2018-01-04 12:09:00
381,71982,Sticky Rice with Mango,1,6,2018-01-04 12:16:00
382,71983,Yum Nua,1,12,2018-01-04 12:11:00
383,71984,Sticky Rice with Mango,1,6,2018-01-04 12:27:00
384,71984,Tom Yum Gai,1,12,2018-01-04 12:27:00
385,71985,Pad Thai,2,12,2018-01-04 12:19:00
386,71986,Sticky Rice with Mango,1,6,2018-01-04 12:20:00
387,71986,Grilled Salmon,1,22,2018-01-04 12:20:00
388,71987,Thai Beef Noodle Soup,1,12,2018-01-04 12:13:00
389,71988,Sriracha Wings,1,10,2018-01-04 12:46:00
390,71989,Tom Yum Goong,1,15,2018-01-04 12:37:00
391,71990,Thai Beef Noodle Soup,1,12,2018-01-04 13:46:00
392,71991,Waterfall Mushroom and Tofu,1,12,2018-01-04 13:27:00
393,71992,Pad Ka Nar,2,12,2018-01-04 13:54:00
394,71993,Grilled Salmon,1,22,2018-01-04 13:05:00
395,71994,Pad Prig Khing,1,12,2018-01-04 13:16:00
396,71995,Pad Gra Tiem,1,15,2018-01-04 13:30:00
397,71996,Pad Ma Keur,2,12,2018-01-04 13:04:00
398,71997,Chicken Satay,1,10,2018-01-04 13:46:00
399,71998,Green Curry,1,12,2018-01-04 13:49:00
400,71999,Pad Thai,1,12,2018-01-04 13:31:00
401,72000,Pad See Ew,1,12,2018-01-04 13:08:00
402,72001,Pad Kee Mao,2,12,2018-01-04 13:31:00
403,72002,Pad Kee Mao,1,12,2018-01-04 13:37:00
404,72003,Grilled Salmon,1,22,2018-01-04 13:52:00
405,72004,Pad See Ew,1,12,2018-01-04 13:33:00
406,72005,Sticky Rice with Mango,1,6,2018-01-04 13:04:00
407,72005,Red Curry,1,12,2018-01-04 13:04:00
408,72006,Sticky Rice with Mango,1,6,2018-01-04 13:05:00
409,72007,Pad See Ew,1,12,2018-01-04 13:47:00
410,72008,Pad Ma Keur,1,12,2018-01-04 13:40:00
411,72009,Sriracha Wings,1,10,2018-01-04 14:04:00
412,72010,Pad Kee Mao,1,12,2018-01-04 14:03:00
413,72011,Tom Yum Goong,1,15,2018-01-04 14:55:00
414,72012,Pad See Ew,1,12,2018-01-04 14:12:00
415,72013,Green Curry,1,12,2018-01-04 14:06:00
416,72014,Som Tum,1,12,2018-01-04 14:05:00
417,72015,Sticky Rice with Mango,1,6,2018-01-04 14:22:00
418,72015,Sticky Rice with Mango,1,6,2018-01-04 14:22:00
419,72016,Pad Ka Nar,1,12,2018-01-04 14:20:00
420,72017,Tom Yum Goong,1,15,2018-01-04 14:53:00
421,72018,Red Curry,1,12,2018-01-04 14:00:00
422,72019,Red Curry,1,12,2018-01-04 14:30:00
423,72020,Red Curry,1,12,2018-01-04 14:37:00
424,72021,Green Curry,1,12,2018-01-04 14:37:00
425,72022,Thai Streetfood Noodle,1,12,2018-01-04 14:57:00
426,72023,Thai Fried Rice,1,12,2018-01-04 14:48:00
427,72024,Red Curry,1,12,2018-01-04 14:06:00
428,72025,Vegan Fresh Rolls,1,10,2018-01-04 14:55:00
429,72026,Pad Gra Prow,1,15,2018-01-04 14:42:00
430,72027,Grilled Salmon,1,22,2018-01-04 14:44:00
431,72028,Vegan Fresh Rolls,1,10,2018-01-04 14:34:00
432,72029,Pad Ka Nar,1,12,2018-01-04 14:53:00
433,72030,Thai Beef Noodle Soup,1,12,2018-01-04 14:33:00
434,72031,Pad Prig Khing,1,12,2018-01-04 17:31:00
435,72032,Pad Thai,1,12,2018-01-04 17:16:00
436,72033,Pad Thai,1,12,2018-01-04 17:55:00
437,72034,Pad Thai,1,12,2018-01-04 17:15:00
438,72035,Pad Thai,1,12,2018-01-04 17:13:00
439,72036,Pad Ka Nar,1,12,2018-01-04 17:43:00
440,72037,Yellow Curry,1,12,2018-01-04 17:31:00
441,72038,Pumpkin Curry,1,15,2018-01-04 17:35:00
