,Order ID,Product,Quantity Ordered,Price Each,Order Date
111,87099,Basil Fried Rice,1,12,2018-04-01 15:12:00
112,87100,Pad Prig Khing,2,12,2018-04-01 15:30:00
113,87101,Grilled Salmon,1,22,2018-04-01 15:58:00
114,87102,Pad Gra Prow,1,15,2018-04-01 15:36:00
115,87103,Pad Thai,1,12,2018-04-01 15:40:00
116,87104,Vegan Fresh Rolls,1,10,2018-04-01 17:30:00
117,87105,Red Curry,1,12,2018-04-01 17:52:00
118,87106,Som Tum,1,12,2018-04-01 17:38:00
119,87107,Pad Char,1,15,2018-04-01 17:30:00
120,87108,Pad Gra Tiem,1,15,2018-04-01 17:02:00
121,87109,Thai Beef Noodle Soup,2,12,2018-04-01 17:47:00
122,87110,Won Ton Soup,1,12,2018-04-01 17:09:00
123,87111,Grilled Salmon,1,22,2018-04-01 17:58:00
124,87112,Red Curry,1,12,2018-04-01 17:46:00
125,87113,Red Curry,1,12,2018-04-01 17:39:00
126,87114,Sticky Rice with Mango,1,6,2018-04-01 17:40:00
127,87114,Sticky Rice with Mango,1,6,2018-04-01 17:40:00
128,87115,Som Tum,1,12,2018-04-01 17:23:00
129,87116,Sticky Rice with Mango,1,6,2018-04-01 17:18:00
130,87117,Yellow Curry,1,12,2018-04-01 17:29:00
131,87118,Sticky Rice with Mango,1,6,2018-04-01 17:08:00
132,87118,Thai Beef Noodle Soup,1,12,2018-04-01 17:08:00
133,87119,Pad Thai,1,12,2018-04-01 17:57:00
134,87120,Sticky Rice with Mango,1,6,2018-04-01 17:08:00
135,87121,Thai Fried Rice,1,12,2018-04-01 17:31:00
136,87122,Red Curry,1,12,2018-04-01 17:39:00
137,87123,Yum Woonsen,1,13,2018-04-01 17:58:00
138,87124,Green Curry,1,12,2018-04-01 17:30:00
139,87125,Chicken Satay,1,10,2018-04-01 17:38:00
140,87126,Pad Ka Nar,1,12,2018-04-01 17:14:00
141,87127,Thai Beef Noodle Soup,1,12,2018-04-01 17:56:00
142,87128,Pad Char,1,15,2018-04-01 17:37:00
143,87129,Red Curry,1,12,2018-04-01 17:48:00
144,87130,Grilled Salmon,1,22,2018-04-01 17:18:00
145,87131,Tom Yum Gai,9,12,2018-04-01 17:15:00
146,87132,Thai Fried Rice,1,12,2018-04-01 17:55:00
147,87133,Tom Yum Goong,1,15,2018-04-01 17:10:00
148,87134,Grilled Salmon,1,22,2018-04-01 17:56:00
149,87135,Thai Fried Rice,1,12,2018-04-01 17:54:00
150,87136,Red Curry,1,12,2018-04-01 17:38:00
151,87137,Thai Streetfood Noodle,1,12,2018-04-01 17:52:00
152,87138,Pad Gra Tiem,1,15,2018-04-01 17:24:00
153,87139,Chicken Satay,1,10,2018-04-01 17:19:00
154,87140,Pumpkin Curry,1,15,2018-04-01 17:19:00
155,87141,Thai Beef Noodle Soup,1,12,2018-04-01 18:47:00
156,87142,Sticky Rice with Mango,1,6,2018-04-01 18:23:00
157,87142,Pad Kee Mao,1,12,2018-04-01 18:23:00
158,87143,Sticky Rice with Mango,1,6,2018-04-01 18:24:00
159,87144,Thai Beef Noodle Soup,1,12,2018-04-01 18:51:00
160,87145,Red Curry,1,12,2018-04-01 18:04:00
161,87146,Tom Kha Gai,1,12,2018-04-01 18:38:00
162,87147,Yum Woonsen,1,13,2018-04-01 18:48:00
163,87148,Won Ton Soup,2,12,2018-04-01 18:48:00
164,87149,Grilled Salmon,1,22,2018-04-01 18:46:00
165,87150,Pad Gra Tiem,1,15,2018-04-01 18:07:00
166,87151,Thai Fried Rice,1,12,2018-04-01 18:09:00
167,87152,Grilled Salmon,1,22,2018-04-01 18:59:00
168,87153,Thai Beef Noodle Soup,1,12,2018-04-01 18:37:00
169,87154,Pumpkin Curry,1,15,2018-04-01 18:28:00
170,87155,Green Curry,1,12,2018-04-01 18:41:00
171,87156,Yellow Curry,1,12,2018-04-01 18:38:00
172,87157,Vegan Fresh Rolls,1,10,2018-04-01 18:25:00
173,87158,Pad Prig Khing,2,12,2018-04-01 18:25:00
174,87159,Pra Ram,1,12,2018-04-01 18:44:00
175,87160,Pad See Ew,1,12,2018-04-01 18:47:00
176,87161,Red Curry,1,12,2018-04-01 18:54:00
177,87162,Grilled Salmon,1,22,2018-04-01 18:35:00
178,87163,Pad Gra Tiem,1,15,2018-04-01 18:24:00
179,87164,Green Curry,1,12,2018-04-01 18:28:00
180,87165,Thai Beef Noodle Soup,1,12,2018-04-01 18:45:00
181,87166,Thai Streetfood Noodle,1,12,2018-04-01 18:53:00
182,87167,Yellow Curry,1,12,2018-04-01 18:51:00
183,87168,Chicken Satay,1,10,2018-04-01 18:05:00
184,87169,Pad Gra Prow,1,15,2018-04-01 18:22:00
185,87170,Thai Beef Noodle Soup,1,12,2018-04-01 18:14:00
186,87171,Pad Ka Nar,1,12,2018-04-01 18:26:00
187,87172,Pad Char,1,15,2018-04-01 18:24:00
188,87173,Grilled Salmon,1,22,2018-04-01 18:57:00
189,87174,Won Ton Soup,1,12,2018-04-01 18:20:00
190,87175,Won Ton Soup,1,12,2018-04-01 18:11:00
191,87176,Red Curry,1,12,2018-04-01 19:17:00
192,87177,Yellow Curry,1,12,2018-04-01 19:16:00
193,87178,Pad Kee Mao,1,12,2018-04-01 19:44:00
194,87179,Pra Ram,1,12,2018-04-01 19:47:00
195,87180,Sticky Rice with Mango,1,6,2018-04-01 19:31:00
196,87181,Red Curry,1,12,2018-04-01 19:58:00
197,87182,Yum Woonsen,1,13,2018-04-01 19:46:00
198,87183,Som Tum,1,12,2018-04-01 19:23:00
199,87184,Pad Gra Prow,1,15,2018-04-01 19:42:00
200,87185,Pad Thai,1,12,2018-04-01 19:42:00
201,87186,Sticky Rice with Mango,1,6,2018-04-01 19:39:00
202,87187,Thai Fried Rice,1,12,2018-04-01 19:29:00
203,87188,Red Curry,1,12,2018-04-01 19:58:00
204,87189,Sticky Rice with Mango,1,6,2018-04-01 19:13:00
205,87189,Yellow Curry,1,12,2018-04-01 19:13:00
206,87190,Thai Beef Noodle Soup,1,12,2018-04-01 19:58:00
207,87191,Pad Thai,1,12,2018-04-01 19:14:00
208,87192,Pad Ka Nar,1,12,2018-04-01 19:56:00
209,87193,Thai Streetfood Noodle,1,12,2018-04-01 19:00:00
210,87194,Tom Yum Goong,1,15,2018-04-01 19:01:00
211,87195,Pad See Ew,1,12,2018-04-01 19:27:00
212,87196,Thai Streetfood Noodle,1,12,2018-04-01 19:21:00
213,87197,Waterfall Mushroom and Tofu,1,12,2018-04-01 19:33:00
214,87198,Red Curry,1,12,2018-04-01 19:40:00
215,87199,Pad Gra Tiem,1,15,2018-04-01 19:00:00
216,87200,Thai Fried Rice,1,12,2018-04-01 19:59:00
217,87201,Pad Gra Prow,1,15,2018-04-01 19:03:00
218,87202,Grilled Salmon,1,22,2018-04-01 19:09:00
219,87203,Won Ton Soup,1,12,2018-04-01 19:03:00
220,87204,Pumpkin Curry,1,15,2018-04-01 20:00:00
221,87205,Waterfall Mushroom and Tofu,1,12,2018-04-01 20:33:00
222,87206,Won Ton Soup,1,12,2018-04-01 20:45:00
223,87207,Thai Fried Rice,1,12,2018-04-01 20:48:00
224,87208,Yellow Curry,1,12,2018-04-01 20:50:00
225,87209,Pad See Ew,1,12,2018-04-01 20:13:00
226,87210,Tom Kha Gai,1,12,2018-04-01 20:32:00
227,87211,Yellow Curry,1,12,2018-04-01 20:58:00
228,87212,Won Ton Soup,1,12,2018-04-01 20:52:00
229,87213,Pad Thai,1,12,2018-04-01 20:32:00
230,87214,Som Tum,1,12,2018-04-01 20:14:00
231,87215,Tom Yum Gai,1,12,2018-04-01 20:42:00
232,87216,Thai Beef Noodle Soup,1,12,2018-04-01 20:42:00
233,87217,Pad Gra Prow,1,15,2018-04-01 20:22:00
234,87218,Pad Ka Nar,1,12,2018-04-01 20:40:00
235,87219,Red Curry,1,12,2018-04-01 20:44:00
236,87220,Sticky Rice with Mango,1,6,2018-04-01 20:30:00
237,87221,Pad Ma Keur,1,12,2018-04-01 20:09:00
238,87222,Basil Fried Rice,1,12,2018-04-01 20:33:00
239,87223,Green Curry,1,12,2018-04-01 20:27:00
240,87224,Vegan Fresh Rolls,1,10,2018-04-01 20:54:00
241,87225,Thai Streetfood Noodle,1,12,2018-04-01 20:12:00
242,87226,Pad Thai,1,12,2018-04-03 11:30:00
243,87227,Pad Ka Nar,1,12,2018-04-03 11:38:00
244,87228,Pad Char,1,15,2018-04-03 11:37:00
245,87229,Pad Thai,1,12,2018-04-03 11:10:00
246,87230,Won Ton Soup,1,12,2018-04-03 11:45:00
247,87231,Won Ton Soup,1,12,2018-04-03 11:43:00
248,87232,Nam Kao Tod,1,12,2018-04-03 11:14:00
249,87233,Thai Fried Rice,1,12,2018-04-03 11:04:00
250,87234,Green Curry,1,12,2018-04-03 11:00:00
251,87235,Pad Thai,1,12,2018-04-03 11:17:00
252,87236,Pra Ram,1,12,2018-04-03 11:27:00
253,87237,Pad Ka Nar,1,12,2018-04-03 11:34:00
254,87238,Red Curry,8,12,2018-04-03 11:56:00
255,87239,Pad Gra Prow,1,15,2018-04-03 11:55:00
256,87240,Pad Thai,1,12,2018-04-03 11:54:00
257,87241,Tom Yum Gai,1,12,2018-04-03 11:11:00
258,87242,Sticky Rice with Mango,1,6,2018-04-03 11:23:00
259,87243,Pra Ram,1,12,2018-04-03 11:09:00
260,87244,Red Curry,1,12,2018-04-03 11:37:00
261,87245,Thai Beef Noodle Soup,9,12,2018-04-03 12:08:00
262,87246,Thai Beef Noodle Soup,1,12,2018-04-03 12:09:00
263,87247,Pra Ram,1,12,2018-04-03 12:10:00
264,87248,Chicken Satay,1,10,2018-04-03 12:18:00
265,87249,Pad Ma Keur,1,12,2018-04-03 12:29:00
266,87250,Pad Ma Keur,2,12,2018-04-03 12:10:00
267,87251,Yum Nua,1,12,2018-04-03 12:16:00
268,87252,Basil Fried Rice,1,12,2018-04-03 12:35:00
269,87253,Yum Woonsen,1,13,2018-04-03 12:28:00
270,87254,Nam Kao Tod,1,12,2018-04-03 12:17:00
271,87255,Pad Ka Nar,1,12,2018-04-03 12:58:00
272,87256,Pad Gra Tiem,1,15,2018-04-03 12:46:00
273,87257,Green Curry,1,12,2018-04-03 12:49:00
274,87258,Pad Gra Prow,1,15,2018-04-03 12:16:00
275,87259,Pad Gra Tiem,1,15,2018-04-03 12:56:00
276,87260,Pad Ma Keur,1,12,2018-04-03 12:00:00
277,87261,Pad Thai,1,12,2018-04-03 12:52:00
278,87262,Sticky Rice with Mango,1,6,2018-04-03 12:25:00
279,87263,Yum Woonsen,1,13,2018-04-03 12:18:00
280,87264,Thai Beef Noodle Soup,1,12,2018-04-03 12:29:00
281,87265,Red Curry,1,12,2018-04-03 12:15:00
282,87266,Tom Yum Goong,1,15,2018-04-03 12:01:00
283,87267,Nam Kao Tod,1,12,2018-04-03 12:14:00
284,87268,Won Ton Soup,1,12,2018-04-03 12:37:00
285,87269,Pumpkin Curry,1,15,2018-04-03 12:48:00
286,87270,Basil Fried Rice,8,12,2018-04-03 12:10:00
287,87271,Pad Ka Nar,1,12,2018-04-03 13:07:00
288,87272,Thai Fried Rice,1,12,2018-04-03 13:48:00
289,87273,Yellow Curry,1,12,2018-04-03 13:08:00
290,87274,Pad Gra Tiem,1,15,2018-04-03 13:34:00
291,87275,Green Curry,1,12,2018-04-03 13:15:00
292,87276,Pad Gra Prow,2,15,2018-04-03 13:55:00
293,87277,Som Tum,1,12,2018-04-03 13:03:00
294,87278,Thai Streetfood Noodle,1,12,2018-04-03 13:03:00
295,87279,Pad See Ew,1,12,2018-04-03 13:31:00
296,87280,Sticky Rice with Mango,1,6,2018-04-03 13:24:00
297,87280,Yellow Curry,1,12,2018-04-03 13:24:00
298,87281,Tom Kha Gai,2,12,2018-04-03 13:48:00
299,87282,Thai Beef Noodle Soup,1,12,2018-04-03 13:13:00
300,87283,Pad See Ew,1,12,2018-04-03 13:03:00
301,87284,Thai Beef Noodle Soup,1,12,2018-04-03 13:06:00
302,87285,Green Curry,1,12,2018-04-03 13:57:00
303,87286,Won Ton Soup,1,12,2018-04-03 13:33:00
304,87287,Pad Char,1,15,2018-04-03 13:17:00
305,87288,Pad Gra Tiem,1,15,2018-04-03 13:50:00
306,87289,Red Curry,1,12,2018-04-03 13:35:00
307,87290,Pad Ka Nar,1,12,2018-04-03 13:47:00
308,87291,Pad Ka Nar,1,12,2018-04-03 13:00:00
309,87292,Pumpkin Curry,1,15,2018-04-03 13:32:00
310,87293,Won Ton Soup,1,12,2018-04-03 13:10:00
311,87294,Yum Nua,1,12,2018-04-03 14:03:00
312,87295,Thai Fried Rice,1,12,2018-04-03 14:59:00
313,87296,Pad Thai,2,12,2018-04-03 14:15:00
314,87297,Pad See Ew,1,12,2018-04-03 14:09:00
315,87298,Thai Streetfood Noodle,1,12,2018-04-03 14:35:00
316,87299,Basil Fried Rice,1,12,2018-04-03 14:05:00
317,87300,Won Ton Soup,1,12,2018-04-03 14:34:00
318,87301,Thai Fried Rice,1,12,2018-04-03 14:05:00
319,87302,Pumpkin Curry,1,15,2018-04-03 14:57:00
320,87303,Grilled Salmon,2,22,2018-04-03 14:04:00
321,87304,Thai Beef Noodle Soup,1,12,2018-04-03 14:18:00
322,87305,Pad See Ew,1,12,2018-04-03 14:14:00
323,87306,Grilled Salmon,1,22,2018-04-03 14:52:00
324,87307,Green Curry,1,12,2018-04-03 14:45:00
325,87308,Pad Kee Mao,1,12,2018-04-03 14:17:00
326,87309,Sriracha Wings,1,10,2018-04-03 14:02:00
327,87310,Tom Kha Gai,1,12,2018-04-03 14:04:00
328,87311,Green Curry,1,12,2018-04-03 14:25:00
329,87312,Pad Gra Prow,1,15,2018-04-03 14:25:00
330,87313,Basil Fried Rice,1,12,2018-04-03 14:24:00
331,87314,Sticky Rice with Mango,1,6,2018-04-03 14:56:00
332,87315,Pad Thai,1,12,2018-04-03 14:12:00
333,87316,Thai Beef Noodle Soup,2,12,2018-04-03 17:44:00
334,87317,Thai Streetfood Noodle,1,12,2018-04-03 17:42:00
335,87318,Waterfall Mushroom and Tofu,1,12,2018-04-03 17:02:00
336,87319,Red Curry,1,12,2018-04-03 17:19:00
337,87320,Tom Yum Gai,1,12,2018-04-03 17:00:00
338,87321,Green Curry,1,12,2018-04-03 17:59:00
339,87322,Pad Kee Mao,2,12,2018-04-03 17:39:00
340,87323,Red Curry,1,12,2018-04-03 17:39:00
341,87324,Grilled Salmon,1,22,2018-04-03 17:55:00
342,87325,Pad Thai,1,12,2018-04-03 17:46:00
343,87326,Thai Beef Noodle Soup,1,12,2018-04-03 17:22:00
344,87327,Pad Kee Mao,1,12,2018-04-03 17:23:00
345,87328,Thai Beef Noodle Soup,1,12,2018-04-03 17:05:00
346,87329,Red Curry,1,12,2018-04-03 17:44:00
347,87330,Thai Fried Rice,1,12,2018-04-03 17:55:00
348,87331,Won Ton Soup,1,12,2018-04-03 17:48:00
349,87332,Sticky Rice with Mango,1,6,2018-04-03 17:30:00
350,87333,Thai Fried Rice,1,12,2018-04-03 17:34:00
351,87334,Red Curry,1,12,2018-04-03 17:16:00
352,87335,Red Curry,2,12,2018-04-03 17:23:00
353,87336,Tom Yum Goong,1,15,2018-04-03 17:47:00
354,87337,Won Ton Soup,1,12,2018-04-03 18:14:00
355,87338,Thai Streetfood Noodle,1,12,2018-04-03 18:18:00
356,87339,Pad Thai,1,12,2018-04-03 18:46:00
357,87340,Pad Prig Khing,1,12,2018-04-03 18:58:00
358,87341,Pra Ram,1,12,2018-04-03 18:49:00
359,87342,Red Curry,1,12,2018-04-03 18:43:00
360,87343,Red Curry,2,12,2018-04-03 18:33:00
361,87344,Pad Ka Nar,1,12,2018-04-03 18:12:00
362,87345,Tom Yum Goong,1,15,2018-04-03 18:51:00
363,87346,Thai Beef Noodle Soup,1,12,2018-04-03 18:47:00
364,87347,Pumpkin Curry,1,15,2018-04-03 18:23:00
365,87348,Pad Ka Nar,1,12,2018-04-03 18:36:00
366,87349,Yellow Curry,1,12,2018-04-03 18:49:00
367,87350,Larb Gai,1,12,2018-04-03 18:10:00
368,87351,Sticky Rice with Mango,1,6,2018-04-03 18:36:00
369,87351,Thai Streetfood Noodle,1,12,2018-04-03 18:36:00
370,87352,Pad See Ew,1,12,2018-04-03 18:13:00
371,87353,Pad Gra Tiem,1,15,2018-04-03 18:57:00
372,87354,Won Ton Soup,1,12,2018-04-03 18:07:00
373,87355,Larb Gai,1,12,2018-04-03 18:49:00
374,87356,Thai Fried Rice,1,12,2018-04-03 18:18:00
375,87357,Pad Ma Keur,1,12,2018-04-03 18:23:00
376,87358,Red Curry,1,12,2018-04-03 19:33:00
377,87359,Sticky Rice with Mango,1,6,2018-04-03 19:12:00
378,87360,Pad Thai,1,12,2018-04-03 19:54:00
379,87361,Green Curry,1,12,2018-04-03 19:49:00
380,87362,Won Ton Soup,1,12,2018-04-03 19:33:00
381,87363,Grilled Salmon,1,22,2018-04-03 19:38:00
382,87364,Pad Kee Mao,7,12,2018-04-03 19:20:00
383,87365,Sticky Rice with Mango,1,6,2018-04-03 19:46:00
384,87366,Sticky Rice with Mango,1,6,2018-04-03 19:35:00
385,87367,Thai Streetfood Noodle,1,12,2018-04-03 19:15:00
386,87368,Won Ton Soup,1,12,2018-04-03 19:23:00
387,87369,Pad Char,1,15,2018-04-03 19:23:00
388,87370,Red Curry,1,12,2018-04-03 19:00:00
389,87371,Pad Thai,1,12,2018-04-03 19:40:00
390,87372,Won Ton Soup,9,12,2018-04-03 19:09:00
391,87373,Thai Streetfood Noodle,1,12,2018-04-03 19:39:00
392,87374,Larb Gai,1,12,2018-04-03 19:08:00
393,87375,Pad See Ew,1,12,2018-04-03 19:37:00
394,87376,Thai Fried Rice,1,12,2018-04-03 19:06:00
395,87377,Green Curry,1,12,2018-04-03 19:11:00
396,87378,Grilled Salmon,1,22,2018-04-03 19:43:00
397,87379,Green Curry,1,12,2018-04-03 19:17:00
398,87380,Pad See Ew,1,12,2018-04-03 19:38:00
399,87381,Thai Fried Rice,1,12,2018-04-03 20:33:00
400,87382,Pad Char,1,15,2018-04-03 20:10:00
401,87383,Pumpkin Curry,1,15,2018-04-03 20:02:00
402,87384,Sticky Rice with Mango,1,6,2018-04-03 20:05:00
403,87384,Grilled Salmon,1,22,2018-04-03 20:05:00
404,87385,Waterfall Mushroom and Tofu,1,12,2018-04-03 20:25:00
405,87386,Sticky Rice with Mango,1,6,2018-04-03 20:28:00
406,87386,Yellow Curry,1,12,2018-04-03 20:28:00
407,87387,Chicken Satay,1,10,2018-04-03 20:10:00
408,87388,Red Curry,1,12,2018-04-03 20:36:00
409,87389,Thai Fried Rice,1,12,2018-04-03 20:19:00
410,87390,Tom Yum Gai,1,12,2018-04-03 20:01:00
411,87391,Thai Streetfood Noodle,1,12,2018-04-03 20:34:00
412,87392,Chicken Satay,1,10,2018-04-03 20:54:00
413,87393,Grilled Salmon,1,22,2018-04-03 20:03:00
414,87394,Basil Fried Rice,1,12,2018-04-03 20:43:00
415,87395,Grilled Salmon,1,22,2018-04-03 20:37:00
416,87396,Yellow Curry,1,12,2018-04-03 20:42:00
417,87397,Pad Gra Tiem,2,15,2018-04-03 20:28:00
418,87398,Pad Kee Mao,1,12,2018-04-03 20:41:00
419,87399,Pad Gra Prow,1,15,2018-04-03 20:14:00
420,87400,Sticky Rice with Mango,1,6,2018-04-03 20:34:00
421,87400,Green Curry,1,12,2018-04-03 20:34:00
422,87401,Pad Gra Prow,1,15,2018-04-04 11:30:00
423,87402,Thai Streetfood Noodle,1,12,2018-04-04 11:52:00
424,87403,Pad See Ew,1,12,2018-04-04 11:47:00
425,87404,Pad Char,1,15,2018-04-04 11:30:00
426,87405,Pad Ma Keur,1,12,2018-04-04 11:13:00
427,87406,Pad Char,1,15,2018-04-04 11:04:00
428,87407,Tom Yum Goong,1,15,2018-04-04 11:17:00
429,87408,Pad Thai,1,12,2018-04-04 11:02:00
430,87409,Sticky Rice with Mango,1,6,2018-04-04 11:34:00
431,87410,Pad Kee Mao,1,12,2018-04-04 11:54:00
432,87411,Pad Ma Keur,1,12,2018-04-04 11:55:00
433,87412,Pad Char,1,15,2018-04-04 11:20:00
434,87413,Thai Beef Noodle Soup,1,12,2018-04-04 11:50:00
435,87414,Pad Ma Keur,1,12,2018-04-04 11:01:00
436,87415,Thai Beef Noodle Soup,1,12,2018-04-04 11:24:00
437,87416,Thai Fried Rice,1,12,2018-04-04 11:24:00
438,87417,Vegan Fresh Rolls,2,10,2018-04-04 11:05:00
439,87418,Pad Thai,1,12,2018-04-04 12:11:00
440,87419,Thai Fried Rice,1,12,2018-04-04 12:10:00
441,87420,Green Curry,1,12,2018-04-04 12:07:00
